Indeks #;Aktywny (0 lub 1);Nazwa;ID reguły podatku;Cena bez podatku. (netto);Cena zawiera podatek. (brutto);Marka;Opis;Dostępne do zamówienia (0 = Nie, 1 = Tak);W sprzedaży (0 lub 1);Ilość;Adresy URL zdjęcia (x,y,z...);Kategorie (x,y,z...);Przepisany URL
LAB-S-004;1;Przewód A06 - Fi5-6 miękki - 1mb;1;3.41;4.20;-;Cena dotyczy 1 metra bieżącego.Zamawiając u nas większą ilość metrów masz pewność że całość będzie w jednym kawałku (maksymalna długość 1 odcinka 20m). Wyjątkowo elastyczny przewód igielitowo-silikonowy, odporny na działanie wysokich (do 1200C) jak i niskich temperatur oraz na działanie czynników chemicznych. Wężyki produkowane są pod producentów sprzętu laboratoryjnego, dlatego teżoznaczenie rozmiaru węża A06 oznacza, że wąż jest przystosowany do nałożenia na rurkę 6mmtak by wężyk się z niej nie zsuwał. Czyli średnica wewnętrzna węża jest o 1mm mniejsza (około 5mm +/- tolerancja 0,5mm). Aby wyliczyć średnicę zewnętrzną należy do średnicy wewnętrznej dodać dwukrotną grubość ścianki która wynosi +/- 3mm.;1;1;10;https://winohobby.biz/userdata/public/gfx/7076/Przewod-A06---Fi5-6-miekki---1mb.png;242;przewod-a06-fi5-6-miekki-1mb
LAB-S-002;1;Przewód A10 - Fi9-10 miękki - 1mb;1;4.47;5.50;-;Cena dotyczy 1 metra bieżącego.Zamawiając u nas większą ilość metrów masz pewność że całość będzie w jednym kawałku (maksymalna długość 1 odcinka 20m). Wyjątkowo elastyczny przewód igielitowo-silikonowy, odporny na działanie wysokich (do 1200C) jak i niskich temperatur oraz na działanie czynników chemicznych. Wężyki produkowane są pod producentów sprzętu laboratoryjnego, dlatego teżoznaczenie rozmiaru węża A10 oznacza, że wąż jest przystosowany do nałożenia na rurkę 10mmtak by wężyk się z niej nie zsuwał. Czyli średnica wewnętrzna węża jest o 1mm mniejsza (około 9mm +/- tolerancja 0,5mm). Aby wyliczyć średnicę zewnętrzną należy do średnicy wewnętrznej dodać dwukrotną grubość ścianki która wynosi +/- 3mm.;1;1;7;https://winohobby.biz/userdata/public/gfx/7072/Przewod-A10---Fi9-10-miekki---1mb.png;242;przewod-a10-fi9-10-miekki-1mb
ITA-L-161;1;Syfon automatyczny 44cm;1;39.84;49.00;-;Wymiary:długość syfonu: 44cmdługość wężyka: 150cmśrednica w najgrubszej dolnej części syfonu: 26mmIdealnie pasuje do balonów 15L, syfon można też zastosować do balonów 10L i 5L (z których będzie delikatnie wystawał) ale też do balonu 20L do którego delikatnie wpadnie. Syfon automatyczny to niezwykle proste w użyciu i bardzo przydatne urządzenie do zlewania piwa, wina czy innych napojów znad osadu. Zestaw nie wymaga niehigienicznego zasysania rurki jak to jest w przypadku tradycyjnych wężyków do obciągu wina. Zasada działania jest niezwykle prosta, wystarczy zanurzyć syfon w płynie a drugą końcówkę węża należy umieścić w czystym zbiorniku. Trzymając zewnętrzną część syfonu w ręku, częścią wewnętrzną zaczynamy pompować góra – dół. Po 2-3 machnięciach płyn zaczyna sam wypływać przez rurkę. UWAGA:syfon nie nadaje się do płynów o zawartości alkoholu powyżej 40%! Syfon stosować z płynami o temperaturze 20-490C. Do dezynfekcji nie używać płynów na bazie alkoholu.;1;1;4;https://winohobby.biz/userdata/public/gfx/6575/Syfon-automatyczny-44cm%2C-zlewanie-wina-znad-osadu%2C-rurka-do-obciagu-wina.jpg;240|244;syfon-automatyczny-44cm
LAB-S-011;1;Zlewka VWR 250ml z uchwytem;1;15.37;18.90;-;N/A;1;1;9;https://winohobby.biz/userdata/public/gfx/347fa6e9b750bb25ee24d6e8804781f8.jpg|https://winohobby.biz/userdata/public/gfx/61aab9af3c75210f6eea57d790212e10.jpg;229;zlewka-vwr-250ml-z-uchwytem
LAB-S-013;1;Zlewka VWR 1000ml z uchwytem;1;23.98;29.50;-;N/A;1;1;8;https://winohobby.biz/userdata/public/gfx/d676d1fb8eee24683cd5c393816ea9d2.jpg|https://winohobby.biz/userdata/public/gfx/bb5cd9ed9862bd3ec90ba3c2bcddd90d.jpg;229;zlewka-vwr-1000ml-z-uchwytem
ARE-R-056;1;Menzurka szklana 250ml z podziałką i znacznikiem;1;35.77;44.00;-;Pojemność:250mlSkala:co 2mlWysokość:32cmŚrednica wewnętrzna:3,4cm Niezwykle estetycznie wykonana menzurka do zastosowań laboratoryjnych i domowych. Przyda się każdemu domowemu producentowi alkoholi.Doskonale nadaje się do przeprowadzania wszelkiego rodzaju pomiarów jak:badania zawartości cukruw nastawachwina domowegoczypiwa domowegojak ibadania zawartości % alkoholu przy pomocy alkoholomierza.Menzurka doskonale sprawdza się do odmierzania dawek np. podczas mieszania drinków czy przy dozowaniu innych składników płynnych.Znacznik umieszczony na menzurce ułatwia nam zapamiętywania ilości płynu który już znajduje się w menzurce w momencie gdy dolewamy jakiś kolejny płyn (np. podczas mieszania drinków z kilku alkoholi gdzie musimy znać dokładne dawki kolejnych części alkoholu, lub podczas mieszania środków chemicznych gdzie każda dawka ma szczególne znaczenie).;1;1;6;https://winohobby.biz/userdata/public/gfx/6c3a7c858b5a54547f3f097c55b14ec2.jpg;227;menzurka-szklana-250ml-z-podzialka-i-znacznikiem
KIL-N-100;1;Zestaw nalewkowy KILNER;1;113.01;139.00;-;Zestaw idealny na prezent dla każdego miłośnika nalewek, a także dla osób zaczynających przygodę z robieniem własnych nalewek. Zestaw składa się z: 1 słoja o pojemności 2L ze szczelną pokrywą, 4 butelek po 250ml, każda butelka zaopatrzona w zamknięcie patentowe, 1 plastikowy lejek do butelek, 1 muślinowa włóknina do filtrowania nalewek. Cały zestaw renomowanej angielskiej marki KILNER. Produkty wysokiej jakości – ładne i solidne. Zapoznaj się z pełną ofertą doskonałychproduktów marki KILNER! PRODUKT DOSKONAŁY NA PREZENT! UWAGA! Dla większego bezpieczeństwa, produkty szklane zalecamy wysyłać kurierem.;1;1;5;https://winohobby.biz/userdata/public/gfx/20d058ee761aaa58a1e2ab3f71bb6ca4.jpg|https://winohobby.biz/userdata/public/gfx/5f43e7d1dcf4ce9ad6f7c29da81e4f8c.jpg;236|304;zestaw-nalewkowy-kilner
LAB-S-012;1;Zlewka VWR 500ml z uchwytem;1;18.7;23.00;-;N/A;1;1;9;https://winohobby.biz/userdata/public/gfx/b094950e1df70c1fc53b7689d9807d84.jpg|https://winohobby.biz/userdata/public/gfx/e0af47ad79e545a74b6b3c608b12c843.jpg;229;zlewka-vwr-500ml-z-uchwytem
ITA-L-162;1;Syfon automatyczny 56cm;1;44.72;55.00;-;Wymiary:długość syfonu: 56cmdługość wężyka: 150cmśrednica w najgrubszej dolnej części syfonu: 26mmIdealnie pasuje do balonów 34L a także do pojemników fermentacyjnych i mniejszych balonów 25L i 20L. Syfon automatyczny to niezwykle proste w użyciu i bardzo przydatne urządzenie do zlewania piwa, wina czy innych napojów znad osadu. Zestaw nie wymaga niehigienicznego zasysania rurki jak to jest w przypadku tradycyjnych wężyków do obciągu wina. Zasada działania jest niezwykle prosta, wystarczy zanurzyć syfon w płynie a drugą końcówkę węża należy umieścić w czystym zbiorniku. Trzymając zewnętrzną część syfonu w ręku, częścią wewnętrzną zaczynamy pompować góra – dół. Po 2-3 machnięciach płyn zaczyna sam wypływać przez rurkę. UWAGA:syfon nie nadaje się do płynów o zawartości alkoholu powyżej 40%! Syfon stosować z płynami o temperaturze 20-490C. Do dezynfekcji nie używać płynów na bazie alkoholu.;1;1;4;https://winohobby.biz/userdata/public/gfx/6578/Syfon-automatyczny-44cm%2C-zlewanie-wina-znad-osadu%2C-rurka-do-obciagu-wina.jpg;240|244;syfon-automatyczny-56cm
ITA-L-073;1;Zlewka 5L z podziałką;1;25.2;31.00;-;Plastikowa zlewka półprzezroczysta produkcji włoskiej. Zlewka posiada podziałkę co 500ml (od 0 do 5L). Produkt przeznaczony do kontaktu z żywnością.;1;1;8;https://winohobby.biz/userdata/public/gfx/365944e74c5e8d861f4aab4452bee6a2.jpg;229;zlewka-5l-z-podzialka
ITA-L-163;1;Syfon automatyczny 62cm;1;56.1;69.00;-;Wymiary:długość syfonu: 62cmdługość wężyka: 150cmśrednica w najgrubszej dolnej części syfonu: 26mmIdealnie pasuje do balonów 54L a także do pojemników fermentacyjnych i mniejszych balonów 34L i 25L. Syfon automatyczny to niezwykle proste w użyciu i bardzo przydatne urządzenie do zlewania piwa, wina czy innych napojów znad osadu. Zestaw nie wymaga niehigienicznego zasysania rurki jak to jest w przypadku tradycyjnych wężyków do obciągu wina. Zasada działania jest niezwykle prosta, wystarczy zanurzyć syfon w płynie a drugą końcówkę węża należy umieścić w czystym zbiorniku. Trzymając zewnętrzną część syfonu w ręku, częścią wewnętrzną zaczynamy pompować góra – dół. Po 2-3 machnięciach płyn zaczyna sam wypływać przez rurkę. UWAGA:syfon nie nadaje się do płynów o zawartości alkoholu powyżej 40%! Syfon stosować z płynami o temperaturze 20-490C. Do dezynfekcji nie używać płynów na bazie alkoholu.;1;1;1;https://winohobby.biz/userdata/public/gfx/6577/Syfon-automatyczny-44cm%2C-zlewanie-wina-znad-osadu%2C-rurka-do-obciagu-wina.jpg;240|244;syfon-automatyczny-62cm
GEN-N-001;1;Wąż silikonowy Fi-8  --  1m;1;7.48;9.20;-;;1;1;0;https://winohobby.biz/userdata/public/gfx/7115/Wezyki-silikonowe.png;243;waz-silikonowy-fi-8-1m
ITA-L-070;1;Zlewka 1L z podziałką;1;14.63;18.00;-;Plastikowa zlewka półprzezroczysta produkcji włoskiej. Zlewka posiada podziałkę co 50ml (od 0 do 1000ml). Produkt przeznaczony do kontaktu z żywnością.;1;1;1;https://winohobby.biz/userdata/public/gfx/f9b897a82c59d4070ffc86936efc5afb.jpg;229;zlewka-1l-z-podzialka
KIL-N-201;1;Słój 1,5L z pokrywą szklaną;1;24.39;30.00;KILNER;Przepięknie wykonany słój z grubego szkła angielskiej marki Kilner. Słój doskonale nadaje się do przechowywania płynnych jak i sypkich produktów. Słój posiada szczelną pokrywę szklaną z uszczelką. Wypełniony słój wygląda przepięknie, stanowi doskonałą ozdobę każdej kuchni, spiżarni czy piwniczki. Zapoznaj się z pełną ofertą doskonałychproduktów marki KILNER! UWAGA! Dla większego bezpieczeństwa, produkty szklane zalecamy wysyłać kurierem. Doskonały na prezent!;1;1;5;https://winohobby.biz/userdata/public/gfx/6d37d2a58027d6afa7c24945da790d0d.jpg;316|236|302;sloj-1-5l-z-pokrywa-szklana
CHE-M-006;1;Butelka biała BORO 3-3 z nakrętką GL45 – 5L;1;196.75;242.00;-;Pojemność:5000mlZakres podziałki:1000 do 4500ml / co 500ml Butla wykonana ze szkła borokrzemowego BORO 3.3 - szkło borokrzemianowe posiada dobre własności chemiczne i fizyczne. Skrót Boro 3.3 oznacza międzynarodowe oznaczenie szkła borokrzemianowego typu 3.3 (DIN ISO 3585), do zastosowań wymagających dobrej odporności chemicznej i termicznej (włączając w to odporność na nagłe zmiany temperatury) oraz wysokiej trwałości mechanicznej.;1;1;5;https://winohobby.biz/userdata/public/gfx/6127/chem-006-Butelka-biala-boro3.3-z-nakretka-gl45-5L.jpg;254|218;butelka-biala-boro-3-3-z-nakretka-gl45-5l
CHE-M-005;1;Butelka biała BORO 3-3 z nakrętką GL45 – 2L;1;53.66;66.00;-;Pojemność:2000mlZakres podziałki:400 do 1800ml / co 100ml Butla wykonana ze szkła borokrzemowego BORO 3.3 - szkło borokrzemianowe posiada dobre własności chemiczne i fizyczne. Skrót Boro 3.3 oznacza międzynarodowe oznaczenie szkła borokrzemianowego typu 3.3 (DIN ISO 3585), do zastosowań wymagających dobrej odporności chemicznej i termicznej (włączając w to odporność na nagłe zmiany temperatury) oraz wysokiej trwałości mechanicznej.;1;1;2;https://winohobby.biz/userdata/public/gfx/682ec75b01daba3dd827fb0e0184f23d.jpg;254|218;butelka-biala-boro-3-3-z-nakretka-gl45-2l
LAB-S-001;1;Przewód A12 - Fi11-12 miękki - 1mb;1;5.04;6.20;-;Cena dotyczy 1 metra bieżącego.Zamawiając u nas większą ilość metrów masz pewność że całość będzie w jednym kawałku (maksymalna długość 1 odcinka 20m). Wyjątkowo elastyczny przewód igielitowo-silikonowy,odporny na działanie wysokich (do 1200C) jak i niskich temperatur oraz na działanie czynników chemicznych. Wężyki produkowane są pod producentów sprzętu laboratoryjnego, dlatego teżoznaczenie rozmiaru węża A12 oznacza, że wąż jest przystosowany do nałożenia na rurkę 12mmtak by wężyk się z niej nie zsuwał. Czyli średnica wewnętrzna węża jest o 1mm mniejsza (około 11mm +/- tolerancja 0,5mm). Aby wyliczyć średnicę zewnętrzną należy do średnicy wewnętrznej dodać dwukrotną grubość ścianki która wynosi +/- 3mm.;1;1;6;https://winohobby.biz/userdata/public/gfx/7073/Przewod-A12---Fi11-12-miekki---1mb.png;242;przewod-a12-fi11-12-miekki-1mb
ARE-R-084;1;Cyfrowy pH tester z ATC;1;65.04;80.00;-;"Specyfikacja techniczna: Zakres pomiarowy pH:0,0 - 14,0 pHRozdzielczość pomiaru:0,1 pHDokładność:± 0,1 pHTemperatura pracy:0 - 50 °CWilgotność względna:<95 %Funkcja ATC(Automatic Temperature Compensation) - pomiar temperatury i kompensacja wskazanie testera w zakresie 0-50°C. Dzięki czemu uzyskujemy dokładny wynik kwasowości danej cieczy. Z uwagi na zmienność pH cieczy względem jej temperatury, tylko kwasomierz z funkcją ATC pozwala uzyskać wiarygodny wynik zgodny z rzeczywistą wartością uśrednioną.Kalibracja:jednopunktowaProdukt fabrycznie nowy, skalibrowanyWymiary:152mm X 30mm X 21mmWaga:50gZasilanie:bateria 2 x 1,5V (w zestawie), czas pracy w przybliżeniu na nowych bateriach 150 godzin Kalibracja miernikaWykonaj 2 roztwory o znanym pH przy użyciu 250 ml wody każdy oraz buforów do kalibracji (w zestawie 4.01; 6.86 pH).Zanurz elektrodę testera w roztworze o pH 6,86 (w temperaturze 25 ℃) i pozwól aby wynik się ustabilizował. Za pomocą dołączonego śrubokręcika ustaw wynik na poziomie 6,9.Wyczyść elektrodę w wodzie destylowanej i osusz. Kalibracja jest zakończona.Zawsze używaj świeżego roztworu do kalibracji urządzenia. Wykonanie pomiaruZdejmij nasadkę ochronną. Jeśli pod nią pojawią się kryształki, nie jest to powód do niepokoju jest to normalne przy elektrodach testerów pH. Problem zniknie po przepłukaniu elektrody płynem czyszczącym/wodą.Włącz tester za pomocą przycisku ""ON / OFF"" i zanurz elektrodę miernika pH w badanej cieczy. Delikatnie wymieszaj aż wyświetlana wartość się ustabilizuje, a następnie odczytaj wartość z wyświetlacza.Po zakończonym pomiarze przepłucz elektrodę wodą oraz przetrzyj szmatką. Załóż nasadkę ochronną Uwagi końcoweCzyść elektrodę wodą destylowaną za każdym razem przed i po użyciuNie dotykaj elektrody czujnika, ponieważ olej na skórze może uszkodzić czujnik i wpłynąć na odczyty.Nie zanurzaj miernika w roztworze ponad linię zanurzeniową, aby uniknąć uszkodzenia obwodów.Po wymianie baterii konieczna jest ponowna kalibracja.Duże różnice w odczytach mogą być spowodowane potrzebą kalibracji lub słabymi bateriami.";1;1;5;https://winohobby.biz/userdata/public/gfx/5652/Cyfrowy-pH-tester-z-ATC.jpg|https://winohobby.biz/userdata/public/gfx/5653/Elektroniczny-pH-tester-z-ATC.jpg;233;cyfrowy-ph-tester-z-atc
CHE-M-002;1;Butelka biała BORO 3-3 z nakrętką GL45 – 0,25L;1;18.29;22.50;-;Pojemność:250mlZakres podziałki:50 do 200ml / co 50ml Butla wykonana ze szkła borokrzemowego BORO 3.3 - szkło borokrzemianowe posiada dobre własności chemiczne i fizyczne. Skrót Boro 3.3 oznacza międzynarodowe oznaczenie szkła borokrzemianowego typu 3.3 (DIN ISO 3585), do zastosowań wymagających dobrej odporności chemicznej i termicznej (włączając w to odporność na nagłe zmiany temperatury) oraz wysokiej trwałości mechanicznej.;1;1;6;https://winohobby.biz/userdata/public/gfx/4ad7f9514bb826c3ba31e5164243aee5.jpg;254|218;butelka-biala-boro-3-3-z-nakretka-gl45-0-25l
CHE-M-053;1;Kolba stożkowa BORO 3-3 – 0,25L;1;12.68;15.60;-;Pojemność:250mlZakres podziałki:100 do 250ml / co 50ml Kolba zamiast rozwinięcia posiada pierścień wzmacniający szyjkę przez co jest trudniejsza do zbicia. Kolba wykonana ze szkła borokrzemowego BORO 3.3 - szkło borokrzemianowe posiada dobre własności chemiczne i fizyczne. Skrót Boro 3.3 oznacza międzynarodowe oznaczenie szkła borokrzemianowego typu 3.3 (DIN ISO 3585), do zastosowań wymagających dobrej odporności chemicznej i termicznej (włączając w to odporność na nagłe zmiany temperatury) oraz wysokiej trwałości mechanicznej.;1;1;9;https://winohobby.biz/userdata/public/gfx/49a06f6803efb8471cfcd4122fe0af80.jpg;225;kolba-stozkowa-boro-3-3-0-25l
LAB-S-010;1;Przewód A18 - 1mb;1;8.54;10.50;-;Pasuje do kranów Speidel. Cena dotyczy 1 metra bieżącego.Zamawiając u nas większą ilość metrów masz pewność że całość będzie w jednym kawałku (maksymalna długość 1 odcinka 20m). Wyjątkowo elastyczny przewód igielitowo-silikonowy, odporny na działanie wysokich (do 1200C) jak i niskich temperatur oraz na działanie czynników chemicznych. Wężyki produkowane są pod producentów sprzętu laboratoryjnego, dlatego teżoznaczenie rozmiaru węża A18 oznacza, że wąż jest przystosowany do nałożenia na rurkę 18mmtak by wężyk się z niej nie zsuwał. Czyli średnica wewnętrzna węża jest o 1mm mniejsza (około 17mm +/- tolerancja 0,5mm). Aby wyliczyć średnicę zewnętrzną należy do średnicy wewnętrznej dodać dwukrotną grubość ścianki która wynosi +/- 4,5mm.;1;1;1;https://winohobby.biz/userdata/public/gfx/6471/Przewod-A18---1mb.jpg;242;przewod-a18-1mb
CHE-M-003;1;Butelka biała BORO 3-3 z nakrętką GL45 – 0,5L;1;23.17;28.50;-;Pojemność:500mlZakres podziałki:100 do 400ml / co 50ml Butla wykonana ze szkła borokrzemowego BORO 3.3 - szkło borokrzemianowe posiada dobre własności chemiczne i fizyczne. Skrót Boro 3.3 oznacza międzynarodowe oznaczenie szkła borokrzemianowego typu 3.3 (DIN ISO 3585), do zastosowań wymagających dobrej odporności chemicznej i termicznej (włączając w to odporność na nagłe zmiany temperatury) oraz wysokiej trwałości mechanicznej.;1;1;0;https://winohobby.biz/userdata/public/gfx/df4c31fede802ffef9a0afe6d3a7edf7.jpg;254|218;butelka-biala-boro-3-3-z-nakretka-gl45-0-5l
CHE-M-052;1;Kolba stożkowa BORO 3-3 – 0,2L;1;11.79;14.50;-;Pojemność:200mlZakres podziałki:100 do 200ml / co 25ml Kolba zamiast rozwinięcia posiada pierścień wzmacniający szyjkę przez co jest trudniejsza do zbicia. Kolba wykonana ze szkła borokrzemowego BORO 3.3 - szkło borokrzemianowe posiada dobre własności chemiczne i fizyczne. Skrót Boro 3.3 oznacza międzynarodowe oznaczenie szkła borokrzemianowego typu 3.3 (DIN ISO 3585), do zastosowań wymagających dobrej odporności chemicznej i termicznej (włączając w to odporność na nagłe zmiany temperatury) oraz wysokiej trwałości mechanicznej.;1;1;1;https://winohobby.biz/userdata/public/gfx/f8a2582f0e3cc0bdc959baf5db028a21.jpg;225;kolba-stozkowa-boro-3-3-0-2l
CHE-M-199;1;Gruszka do pipet czerwona trzyzaworowa;1;17.89;22.00;-;Zasada działania: Pipetę wciskamy do poziomego otworu gruszki. Po naciśnięciu, powietrze z gruszki zostaje usunięte. Zanurzamy koniec pipety w płynie który chcemy pobrać i naciskamy przycisk na gruszce (ten ze strzałką w stronę gruszki), płyn zostanie zassany. Przyciskiem możemy precyzyjnie nabrać ilość płynu. Aby wypuścić płyn należy przycisnąć guzik ze strzałką skierowaną w stronę końca szklanej pipety.;1;1;7;https://winohobby.biz/userdata/public/gfx/6084/gruszka-do-pipet-czerwona-trzyzaworowa.jpg|https://winohobby.biz/userdata/public/gfx/0c7e03118f0a5655d4d177ee1370ecd7.jpg;234;gruszka-do-pipet-czerwona-trzyzaworowa
